,cluster ID,size,mirai_ratio,Port17132,Port17130,Port17140,Port17128,Port17138,Port17136,Port17134,Port17142,Port80,Port8080,Port23,Port2323,Port81,Port1023,Port5555,Port52869,Port8443,Port49152,Port7574,Port37215,Port54594,Port34218,Port34220,Port33962,Port33968,Port34224,Port34228,Port33960,Port33964,Port34216,Port33970,Port34226,Port33972,Port50401,Port34222,Port34230,Port33966,Port33974,Port445,Port0,Port22,Port8291,Port8728,Port1433,Port8000,Port8081,Port5353,Port2004,Port11211,Port6881,Port443,Port8082,Port4000,Port5060,Port8083,Port8088,Port6379,Port9527,Port30301,Port7001,Port9200,Port7002,Port1027,Port1900,Port3389,Port5900,Port21,Port6380,Port88,Port35,Port8181,Port5000,Port389,Port56880,Port5001,Port137,Port8008,Port7547,Port49153,Port4444,Port139,Port2222,Port8001,Port3544,Port8888,Port5984,Port2480,Port53,Port1883,Port873,Port631,Port9000,Port50070,Port161,Port4786,Port60001,Port8090,Port27017,Port85,Port12866,Port3443,Port111,Port83,Port82,Port548,Port5061,Port995,Port5901,Port554,Port10001,Port9943,Port143,Port3000,Port9080,Port10000,Port17,Port135,Port587,Port993,Port9999
0,0.0,697.0,0.0,0.0,0.8063127690100431,0.0,0.0,0.0,0.0,0.0,0.6571018651362984,0.0,0.0,0.0014347202295552368,0.0,0.0,0.0,0.004304160688665711,0.0,0.0,0.0,0.0,0.0,0.0028694404591104736,0.004304160688665711,0.047345767575322814,0.05164992826398852,0.05021520803443329,0.03299856527977044,0.04447632711621234,0.005738880918220947,0.04591104734576758,0.0,0.0028694404591104736,0.005738880918220947,0.0014347202295552368,0.0,0.017216642754662843,0.010043041606886658,0.004304160688665711,0.0014347202295552368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014347202295552368,0.0,0.0,0.0,0.0,0.0014347202295552368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028694404591104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028694404591104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014347202295552368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014347202295552368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,2319.0,0.0,0.00215610176800345,0.0008624407072013799,0.00258732212160414,0.0038809831824062097,0.0017248814144027599,0.00129366106080207,0.0017248814144027599,0.00043122035360068997,0.0,0.0,0.00043122035360068997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00043122035360068997,0.00043122035360068997,0.0,0.0,0.00043122035360068997,0.00043122035360068997,0.0,0.0,0.00043122035360068997,0.00043122035360068997,0.0,0.0,1.0,0.0,0.0,0.0,0.00043122035360068997,0.00517464424320828,0.0008624407072013799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,1681.0,0.0,0.000594883997620464,0.000594883997620464,0.002379535990481856,0.0,0.000594883997620464,0.000594883997620464,0.000594883997620464,0.0,0.9994051160023796,0.9970255800118978,1.0,0.9934562760261749,1.0,1.0,0.9411064842355741,1.0,0.9613325401546698,0.9547888161808448,0.9440809042236764,0.9649018441403927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000594883997620464,0.001784651992861392,0.0,0.0,0.0,0.0,0.002379535990481856,0.001784651992861392,0.001784651992861392,0.0,0.002379535990481856,0.001189767995240928,0.0,0.000594883997620464,0.001784651992861392,0.003569303985722784,0.001189767995240928,0.0,0.0,0.0,0.0029744199881023203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,1221.0,0.0,0.0,0.0,0.0,0.7706797706797708,0.0,0.8018018018018018,0.0,0.0,0.0,0.0,0.0024570024570024574,0.0,0.0,0.0,0.004095004095004095,0.0,0.0,0.0,0.0,0.0,0.001638001638001638,0.005733005733005734,0.0343980343980344,0.036036036036036036,0.036855036855036855,0.03767403767403767,0.04258804258804259,0.003276003276003276,0.031122031122031123,0.006552006552006552,0.004095004095004095,0.0024570024570024574,0.006552006552006552,0.0,0.021294021294021297,0.015561015561015561,0.013923013923013924,0.004914004914004915,0.000819000819000819,0.0,0.0,0.0,0.0,0.001638001638001638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001638001638001638,0.0,0.001638001638001638,0.0,0.0,0.0,0.0,0.0,0.0,0.000819000819000819,0.0,0.004914004914004915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000819000819000819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001638001638001638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,323.0,0.0,0.9690402476780187,0.9969040247678019,0.9628482972136223,0.9752321981424149,0.9721362229102167,0.9752321981424149,1.0,0.8606811145510836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.07120743034055728,0.12383900928792571,0.0,0.021671826625386997,0.0,0.13312693498452013,1.0,0.06811145510835914,0.10835913312693499,0.0,0.0,0.07120743034055728,0.04953560371517028,0.07430340557275542,0.07430340557275542,0.0030959752321981426,0.009287925696594427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,447.0,0.0,0.1901565995525727,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044742729306487695,0.013422818791946308,0.0022371364653243847,0.008948545861297539,0.006711409395973154,0.011185682326621923,0.008948545861297539,0.013422818791946308,0.008948545861297539,0.008948545861297539,0.0022371364653243847,0.008948545861297539,0.013422818791946308,0.0,0.0044742729306487695,0.006711409395973154,0.0044742729306487695,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,1337.0,0.8339566192969334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795063575168287,0.02019446522064323,0.975317875841436,0.9042632759910246,0.0,0.023186237845923708,0.011219147344801795,0.03889304412864622,0.011219147344801795,0.01795063575168287,0.012715033657442034,0.011219147344801795,0.0007479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014958863126402393,0.002243829468960359,0.0037397157816005983,0.0,0.0,0.0,0.0,0.0,0.0014958863126402393,0.0,0.0,0.0,0.0037397157816005983,0.0007479431563201197,0.0007479431563201197,0.0,0.0,0.0007479431563201197,0.0,0.014210919970082274,0.0,0.0,0.0,0.0,0.0007479431563201197,0.0007479431563201197,0.0,0.0007479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.002243829468960359,0.0,0.0,0.0,0.0,0.0007479431563201197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002243829468960359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968421052631579,0.9473684210526315,0.30526315789473685,0.7473684210526316,0.8947368421052632,0.43157894736842106,0.18947368421052632,0.8842105263157894,0.12631578947368421,0.5368421052631579,0.8210526315789474,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,1137.0,0.0,0.0,0.04397537379067722,0.6948109058927001,0.0,0.0,1.0,0.0,0.4256816182937555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001759014951627089,0.0008795074758135445,0.0079155672823219,0.00967458223394899,0.007036059806508356,0.007036059806508356,0.013192612137203167,0.003518029903254178,0.013192612137203167,0.006156552330694811,0.0079155672823219,0.006156552330694811,0.002638522427440633,0.0,0.002638522427440633,0.007036059806508356,0.0043975373790677225,0.006156552330694811,0.002638522427440633,0.002638522427440633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,133.0,0.0,0.9621212121212122,0.9621212121212122,0.9545454545454546,0.9924242424242424,0.9772727272727273,0.9924242424242424,0.9090909090909092,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333334,0.015151515151515152,0.13636363636363635,0.13636363636363635,0.26515151515151514,0.11363636363636365,0.06060606060606061,0.03787878787878788,0.24242424242424243,0.18181818181818182,0.0,0.12878787878787878,0.06060606060606061,0.11363636363636365,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
