,cluster ID,size,mirai_ratio,Port17140,Port17132,Port17128,Port17130,Port17138,Port17136,Port17134,Port17142,Port80,Port8080,Port23,Port2323,Port81,Port5555,Port1023,Port52869,Port8443,Port49152,Port7574,Port37215,Port54594,Port34218,Port34226,Port34224,Port34228,Port34216,Port34220,Port33964,Port33960,Port33962,Port33970,Port33972,Port33968,Port50401,Port34222,Port34230,Port33966,Port33974,Port445,Port0,Port22,Port8291,Port8728,Port1433,Port8000,Port8081,Port5353,Port2004,Port11211,Port6881,Port8082,Port443,Port4000,Port5060,Port8083,Port8088,Port6379,Port30301,Port7001,Port9527,Port7002,Port9200,Port1027,Port3389,Port1900,Port21,Port5900,Port6380,Port88,Port389,Port8181,Port35,Port5000,Port5001,Port8008,Port4444,Port49153,Port137,Port7547,Port56880,Port5984,Port2222,Port8001,Port2480,Port8888,Port139,Port53,Port3544,Port873,Port50070,Port161,Port631,Port9000,Port111,Port27017,Port4786,Port1883,Port8090,Port554,Port3306,Port60001,Port82,Port83,Port3443,Port85,Port12866,Port3000,Port587,Port5901,Port143,Port50075,Port444,Port995,Port1521,Port110,Port465,Port993,Port10001,Port7777,Port548
0,0.0,2556.0,0.0,0.00039277297721916735,0.0,0.0,0.00039277297721916735,0.00039277297721916735,0.0,0.00039277297721916735,0.00039277297721916735,0.9890023566378634,0.978790259230165,0.6704634721131186,0.9945011783189317,0.8507462686567164,0.0,0.9277297721916733,1.0,0.8629222309505107,0.8943440691280441,0.8719560094265515,0.8739198743126474,0.002356637863315004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039277297721916735,0.0,0.0,0.0,0.0,0.0,0.00039277297721916735,0.0,0.0,0.00039277297721916735,0.0,0.00039277297721916735,0.0,0.0007855459544383347,0.0,0.00039277297721916735,0.0,0.0,0.00039277297721916735,0.0,0.00039277297721916735,0.0,0.0,0.0,0.0,0.0,0.00039277297721916735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,4467.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00044772778150884264,0.0011193194537721066,0.0031340944705618985,0.00022386389075442132,0.00022386389075442132,0.0049250055965972695,0.0,0.00022386389075442132,0.0,0.00044772778150884264,0.0,0.0,0.07051712558764271,0.05126483098276248,0.04701141705842848,0.03917618088202373,0.04074322811730468,0.04074322811730468,0.04231027535258563,0.04656368927691963,0.03716140586523394,0.04790687262144616,0.04499664204163869,0.04342959480635774,0.04589209760465637,0.0008954555630176853,0.024177300201477504,0.02014775016789792,0.019923886277143497,0.020595477949406762,0.04342959480635774,0.033803447503917616,0.0024625027982986348,0.0,0.0,0.014775016789791807,0.00044772778150884264,0.0,0.00022386389075442132,0.0,0.0,0.00022386389075442132,0.00022386389075442132,0.00022386389075442132,0.0,0.0,0.0,0.0020147750167897917,0.0022386389075442132,0.00022386389075442132,0.0,0.0,0.00022386389075442132,0.0,0.00022386389075442132,0.0011193194537721066,0.00022386389075442132,0.0017909111260353706,0.001343183344526528,0.0,0.0,0.0,0.0,0.0,0.00022386389075442132,0.00022386389075442132,0.0,0.0,0.000671591672263264,0.0017909111260353706,0.0,0.00044772778150884264,0.0,0.0,0.0,0.0,0.0,0.00022386389075442132,0.00044772778150884264,0.0047011417058428475,0.0,0.0,0.0,0.0,0.0,0.0,0.00044772778150884264,0.00022386389075442132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044772778150884264,0.0,0.0015670472352809493,0.00022386389075442132,0.0,0.00022386389075442132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,2683.0,0.0,0.9992581602373888,0.9981454005934719,0.9985163204747775,0.9988872403560831,0.9977744807121662,0.9985163204747775,0.9992581602373888,0.9988872403560831,0.001112759643916914,0.000370919881305638,0.0,0.001112759643916914,0.000370919881305638,0.001483679525222552,0.000370919881305638,0.001112759643916914,0.000370919881305638,0.001112759643916914,0.000370919881305638,0.001112759643916914,0.001112759643916914,0.9658753709198813,0.9562314540059348,0.9729228486646885,0.9751483679525222,0.9588278931750742,0.9688427299703265,0.9577151335311573,0.9580860534124629,0.9643916913946587,0.9655044510385757,0.9547477744807122,0.9480712166172107,0.000741839762611276,0.8864985163204748,1.0,0.8742581602373888,1.0,0.00370919881305638,0.00556379821958457,0.000370919881305638,0.000370919881305638,0.000370919881305638,0.001112759643916914,0.000741839762611276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001112759643916914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001483679525222552,0.0,0.0,0.000741839762611276,0.0,0.0,0.0,0.0,0.0,0.0,0.000370919881305638,0.000370919881305638,0.0,0.000741839762611276,0.0,0.0,0.0,0.0,0.0,0.001483679525222552,0.0,0.000741839762611276,0.0,0.0,0.000741839762611276,0.0,0.0,0.0,0.0,0.000741839762611276,0.0,0.0,0.0,0.0,0.000741839762611276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42792792792792794,0.018018018018018018,0.6486486486486487,0.0,0.0,0.6126126126126126,0.0,0.0,0.536036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34684684684684686,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,0.0,0.0,0.581081081081081,0.0,0.0,0.0,0.0,0.581081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.6711711711711712,0.05855855855855856,0.6666666666666666,0.581081081081081,0.0,0.0,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06756756756756757,0.6081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07207207207207207,0.0,0.6846846846846847,0.6441441441441441,0.0045045045045045045,0.6666666666666666,0.0,0.06756756756756757,0.6351351351351351,0.3738738738738739,0.5855855855855856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936936936936937,0.0,0.0,0.0,0.0,0.0,0.0,0.06756756756756757,0.0,0.581081081081081
4,4.0,9863.0,0.029402818615025854,0.0006082108464267612,0.0006082108464267612,0.0009123162696401419,0.0010136847440446021,0.00020273694880892042,0.00040547389761784084,0.00020273694880892042,0.0006082108464267612,0.0,0.0,0.998682209832742,0.0,0.8559553978712621,0.007805372529143436,0.005676634566649772,0.02473390775468829,0.005575266092245312,0.0064875823618854534,0.005778003041054232,0.006284845413076533,0.0034465281297516473,0.00010136847440446021,0.00010136847440446021,0.0,0.00010136847440446021,0.0,0.00010136847440446021,0.0,0.00010136847440446021,0.0,0.00040547389761784084,0.0,0.00010136847440446021,0.0009123162696401419,0.00010136847440446021,0.0,0.0,0.0,0.026964014191586415,0.00010136847440446021,0.0036492650785605674,0.00010136847440446021,0.00020273694880892042,0.0,0.0,0.0008109477952356817,0.026153066396350733,0.0,0.00020273694880892042,0.00020273694880892042,0.00010136847440446021,0.002838317283324886,0.0,0.00010136847440446021,0.00010136847440446021,0.00020273694880892042,0.00010136847440446021,0.0,0.0,0.0005068423720223011,0.0,0.00010136847440446021,0.00010136847440446021,0.0007095793208312215,0.00010136847440446021,0.0007095793208312215,0.001926001013684744,0.0,0.0,0.00020273694880892042,0.00010136847440446021,0.0,0.00010136847440446021,0.0,0.0,0.0,0.0,0.00020273694880892042,0.0006082108464267612,0.0,0.0003041054232133806,0.002230106436898125,0.0,0.0005068423720223011,0.00010136847440446021,0.0,0.0,0.00010136847440446021,0.0,0.00010136847440446021,0.00010136847440446021,0.0,0.0003041054232133806,0.0,0.00010136847440446021,0.0,0.0,0.0,0.0,0.00010136847440446021,0.002838317283324886,0.0,0.0,0.00010136847440446021,0.0,0.0,0.0,0.00010136847440446021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010136847440446021,0.0,0.00010136847440446021
5,5.0,10104.0,0.0,0.657264449722882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.897070467141726e-05,0.0002969121140142518,0.0010886777513855897,0.0001979414093428345,0.0,0.001979414093428345,9.897070467141726e-05,0.0,0.0,0.0,9.897070467141726e-05,0.0,0.0020783847980997625,0.026524148851939825,0.024742676167854315,0.023851939825811557,0.026425178147268406,0.028305621536025335,0.023653998416468723,0.00504750593824228,0.0,0.027612826603325414,0.02414885193982581,0.0059382422802850355,0.025831353919239904,0.0,0.01296516231195566,0.012272367379255739,0.011084718923198733,0.010292953285827395,0.01801266825019794,0.0010886777513855897,0.0,0.0,0.0,0.003562945368171021,0.0,0.0,0.0,9.897070467141726e-05,0.0,0.0001979414093428345,9.897070467141726e-05,0.0,9.897070467141726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.897070467141726e-05,0.0,0.0,0.0006927949326999208,0.0,0.0009897070467141725,0.0002969121140142518,9.897070467141726e-05,0.0,0.0,0.0,9.897070467141726e-05,9.897070467141726e-05,9.897070467141726e-05,9.897070467141726e-05,0.0,9.897070467141726e-05,0.0012866191607284244,0.0,0.0001979414093428345,9.897070467141726e-05,0.0,0.0,9.897070467141726e-05,9.897070467141726e-05,9.897070467141726e-05,9.897070467141726e-05,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,9.897070467141726e-05,0.0,0.0001979414093428345,9.897070467141726e-05,0.0,0.0,9.897070467141726e-05,0.0,0.0,0.0,9.897070467141726e-05,0.0009897070467141725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.897070467141726e-05,0.0,9.897070467141726e-05,0.0
6,6.0,3186.0,0.0,0.0,1.0,1.0,1.0,0.8097928436911488,1.0,1.0,0.37664783427495296,0.0,0.0006277463904582549,0.0,0.0,0.0,0.0009416195856873824,0.0,0.0,0.0,0.0,0.0,0.0,0.0021971123666038924,0.04582548650345261,0.029190207156308854,0.048964218455743884,0.032956685499058384,0.032015065913371,0.027306967984934087,0.04551161330822348,0.02197112366603892,0.0,0.02479598242310107,0.04143126177024482,0.044569993722536096,0.0,0.0,0.009102322661644697,0.010043942247332079,0.0069052102950408045,0.0018832391713747647,0.0012554927809165098,0.0,0.0,0.0,0.0015693659761456373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,756.0,0.0,0.9946949602122015,0.9960212201591512,0.9933687002652519,0.9933687002652519,0.9973474801061007,0.9973474801061007,0.9920424403183024,0.9920424403183024,0.001326259946949602,0.0,0.0,0.0,0.0,0.001326259946949602,0.0,0.0,0.0,0.0,0.0,0.0,0.001326259946949602,0.1989389920424403,0.5092838196286472,0.7771883289124668,0.4535809018567639,0.05039787798408488,0.7891246684350133,0.623342175066313,0.6644562334217506,0.08488063660477453,0.8766578249336869,0.2493368700265252,0.8103448275862069,0.0,0.22944297082228116,0.21352785145888592,0.22015915119363394,0.48806366047745353,0.001326259946949602,0.01856763925729443,0.0,0.0,0.0,0.003978779840848806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001326259946949602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,1267.0,0.0,1.0,0.0,0.21766561514195584,0.20662460567823343,0.6348580441640378,0.0,1.0,1.0,0.0007886435331230284,0.0007886435331230284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015772870662460567,0.02444794952681388,0.032334384858044164,0.02365930599369085,0.028391167192429023,0.01971608832807571,0.028391167192429023,0.017350157728706624,0.026813880126182965,0.022870662460567823,0.026025236593059935,0.022870662460567823,0.027602523659305992,0.0,0.00946372239747634,0.011829652996845425,0.01025236593059937,0.01813880126182965,0.0007886435331230284,0.0015772870662460567,0.0,0.0,0.0,0.0015772870662460567,0.0,0.0,0.0,0.0007886435331230284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007886435331230284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,1997.0,0.07811717576364546,0.0,0.002503755633450175,0.004506760140210315,0.000500751126690035,0.0,0.0,0.0,0.001502253380070105,0.9999999999999999,0.0,0.0,0.00100150225338007,0.07761642463695542,0.031547320981472206,0.01301952929394091,0.017526289434151226,0.017526289434151226,0.020530796194291434,0.02303455182774161,0.04406609914872308,0.11116675012518777,0.000500751126690035,0.0,0.0,0.000500751126690035,0.0,0.00100150225338007,0.0,0.0,0.0,0.0,0.0,0.000500751126690035,0.0,0.000500751126690035,0.0,0.000500751126690035,0.000500751126690035,0.0400600901352028,0.03104656985478217,0.018527791687531294,0.002503755633450175,0.003505257886830245,0.00400600901352028,0.01201802704056084,0.008512769153730594,0.00801201802704056,0.0,0.001502253380070105,0.007511266900350525,0.00300450676014021,0.49974962443665494,0.00100150225338007,0.000500751126690035,0.00400600901352028,0.008512769153730594,0.00600901352028042,0.000500751126690035,0.004506760140210315,0.00300450676014021,0.002503755633450175,0.00200300450676014,0.0,0.004506760140210315,0.001502253380070105,0.005508262393590385,0.024536805207811714,0.00300450676014021,0.05207811717576364,0.001502253380070105,0.000500751126690035,0.0,0.00500751126690035,0.00300450676014021,0.000500751126690035,0.00100150225338007,0.001502253380070105,0.00200300450676014,0.00100150225338007,0.00100150225338007,0.00200300450676014,0.000500751126690035,0.002503755633450175,0.002503755633450175,0.0,0.0100150225338007,0.006509764646970455,0.0,0.000500751126690035,0.000500751126690035,0.008512769153730594,0.001502253380070105,0.002503755633450175,0.00100150225338007,0.000500751126690035,0.00100150225338007,0.000500751126690035,0.00200300450676014,0.00100150225338007,0.00100150225338007,0.011517275913870806,0.002503755633450175,0.00200300450676014,0.001502253380070105,0.0400600901352028,0.0,0.00200300450676014,0.00100150225338007,0.002503755633450175,0.00100150225338007,0.001502253380070105,0.000500751126690035,0.0,0.000500751126690035,0.001502253380070105,0.000500751126690035,0.000500751126690035,0.002503755633450175,0.000500751126690035,0.00100150225338007
