,cluster ID,size,mirai_ratio,Port17132,Port17130,Port17140,Port17128,Port17138,Port17136,Port17134,Port17142,Port80,Port8080,Port23,Port2323,Port81,Port1023,Port5555,Port52869,Port8443,Port49152,Port7574,Port37215,Port54594,Port34218,Port34220,Port33962,Port33968,Port34224,Port34228,Port33960,Port33964,Port34216,Port33970,Port34226,Port33972,Port50401,Port34222,Port34230,Port33966,Port33974,Port445,Port0,Port22,Port8291,Port8728,Port1433,Port8000,Port8081,Port5353,Port2004,Port11211,Port6881,Port443,Port8082,Port4000,Port5060,Port8083,Port8088,Port6379,Port9527,Port30301,Port7001,Port9200,Port7002,Port1027,Port1900,Port3389,Port5900,Port21,Port6380,Port88,Port35,Port8181,Port5000,Port389,Port56880,Port5001,Port137,Port8008,Port7547,Port49153,Port4444,Port139,Port2222,Port8001,Port3544,Port8888,Port5984,Port2480,Port53,Port1883,Port873,Port631,Port9000,Port50070,Port161,Port4786,Port60001,Port8090,Port27017,Port85,Port12866,Port3443,Port111,Port83,Port82,Port548,Port5061,Port995,Port5901,Port554,Port10001,Port9943,Port143,Port3000,Port9080,Port10000,Port17,Port135,Port587,Port993,Port9999
0,0.0,540.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4703703703703704,0.40740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.061111111111111116,0.03333333333333333,0.03333333333333333,0.014814814814814815,0.03333333333333333,0.031481481481481485,0.02962962962962963,0.024074074074074074,0.037037037037037035,0.0,0.03888888888888889,0.012962962962962964,0.0,0.011111111111111112,0.02777777777777778,0.022222222222222223,0.014814814814814815,0.0,0.001851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1527.0,0.0,0.0006548788474132286,0.0006548788474132286,0.0026195153896529143,0.0,0.0006548788474132286,0.0006548788474132286,0.0006548788474132286,0.0,1.0,0.9967256057629339,1.0,0.991486574983628,0.9580877537655534,1.0,0.945645055664702,1.0,1.0,0.9502292075965947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964636542239686,0.0,0.0,0.0,0.0,0.0026195153896529143,0.001964636542239686,0.001964636542239686,0.0,0.0026195153896529143,0.0013097576948264572,0.0,0.0006548788474132286,0.001964636542239686,0.003929273084479372,0.0013097576948264572,0.0,0.0,0.0,0.0032743942370661427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,581.0,0.0,1.0,0.0,0.6695352839931153,0.270223752151463,1.0,1.0,0.10671256454388985,0.09982788296041309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189328743545611,0.03270223752151463,0.025817555938037865,0.010327022375215147,0.02925989672977625,0.022375215146299483,0.020654044750430294,0.017211703958691912,0.03614457831325301,0.008605851979345956,0.025817555938037865,0.012048192771084338,0.0,0.017211703958691912,0.0068846815834767644,0.0034423407917383822,0.017211703958691912,0.0017211703958691911,0.0068846815834767644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,308.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837662337662338,0.9772727272727273,0.9675324675324676,0.9480519480519481,0.9837662337662338,0.9577922077922079,0.9740259740259741,0.9448051948051949,0.9415584415584416,0.9512987012987013,0.9383116883116883,0.9805194805194806,0.0,1.0,0.8376623376623377,0.827922077922078,0.8474025974025975,0.006493506493506494,0.0,0.003246753246753247,0.003246753246753247,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,374.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.3529411764705882,0.9999999999999999,0.1443850267379679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.026737967914438502,0.0213903743315508,0.02406417112299465,0.026737967914438502,0.0106951871657754,0.0160427807486631,0.0213903743315508,0.013368983957219251,0.0106951871657754,0.0160427807486631,0.013368983957219251,0.0106951871657754,0.0,0.0053475935828877,0.0160427807486631,0.0106951871657754,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,7189.0,0.0005564056196967589,0.0013910140492418973,0.0013910140492418973,0.0008346084295451383,0.0011128112393935178,0.00041730421477256916,0.0008346084295451383,0.00041730421477256916,0.0006955070246209487,0.9490888857977465,1.0,1.0,0.0,0.0006955070246209487,0.0008346084295451383,0.0023647238837112253,0.0006955070246209487,0.0012519126443177075,0.0006955070246209487,0.0005564056196967589,0.0008346084295451383,0.013631937682570594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013910140492418973,0.0,0.00013910140492418973,0.0,0.00013910140492418973,0.0008346084295451383,0.0,0.00013910140492418973,0.0,0.0,0.008485185700375573,0.0005564056196967589,0.0005564056196967589,0.00013910140492418973,0.00027820280984837946,0.0,0.00013910140492418973,0.0005564056196967589,0.00041730421477256916,0.0,0.0,0.0,0.00027820280984837946,0.0,0.0,0.0,0.00013910140492418973,0.00013910140492418973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005564056196967589,0.0,0.0,0.0,0.0,0.00013910140492418973,0.0,0.0,0.0,0.0,0.00013910140492418973,0.0,0.00013910140492418973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023647238837112253,0.002503825288635415,0.0,0.0,0.0,0.0,0.0,0.0,0.00013910140492418973,0.0,0.00013910140492418973,0.00013910140492418973,0.0,0.0,0.0,0.0,0.00013910140492418973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013910140492418973,0.0,0.0,0.00013910140492418973,0.0,0.0,0.0,0.0
6,6.0,1661.0,0.0,1.0,0.9331727874774233,1.0,1.0,1.0,1.0,1.0,0.7712221553281156,0.0,0.0,0.0,0.0,0.0,0.0,0.0006020469596628537,0.0,0.0,0.0,0.0,0.0,0.0,0.09030704394942805,0.11378687537627935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043949428055388,0.0,0.0,0.0,0.0,0.04575556893437688,0.044551475015051176,0.048163756773028296,0.0012040939193257074,0.006020469596628537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006020469596628537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006020469596628537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006020469596628537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,730.0,0.0,0.0,0.0,0.5027397260273972,0.0,0.0,0.0,1.0,0.28493150684931506,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.01780821917808219,0.026027397260273973,0.021917808219178082,0.026027397260273973,0.026027397260273973,0.012328767123287671,0.026027397260273973,0.015068493150684932,0.019178082191780823,0.026027397260273973,0.02054794520547945,0.012328767123287671,0.0,0.0027397260273972603,0.010958904109589041,0.009589041095890411,0.0136986301369863,0.015068493150684932,0.0013698630136986301,0.0,0.0,0.0,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,81.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876543209876543,0.9876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.8024691358024691,0.07407407407407407,0.5679012345679012,0.4074074074074074,0.14814814814814814,0.024691358024691357,0.9135802469135802,0.9135802469135802,0.37037037037037035,0.04938271604938271,0.48148148148148145,0.0,0.3333333333333333,0.18518518518518517,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,115.0,0.09565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4051724137931034,0.8793103448275862,1.0,0.06034482758620689,0.09482758620689655,0.25,0.14655172413793102,0.05172413793103448,0.25,0.12068965517241378,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.008620689655172414,0.0,0.0,0.008620689655172414,0.0,0.008620689655172414,0.008620689655172414,0.0,0.008620689655172414,0.0,0.017241379310344827,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
